time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,Day,Condition,Session
2025-10-23T19:02:41.352Z,259,1079,3058,636,1610,3551,25478,24547,52546,14079,32557,76833,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:41.392Z,255,1088,3050,630,1609,3530,24663,23839,51430,13526,31304,74233,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:41.432Z,254,1098,3043,631,1615,3520,24237,23485,50882,13308,30869,73221,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:41.472Z,256,1100,3043,637,1622,3531,24484,23715,51253,13573,31474,74449,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:41.512Z,259,1091,3047,644,1623,3551,25103,24249,52093,14031,32517,76581,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:41.552Z,259,1081,3050,645,1622,3563,25634,24698,52784,14358,33375,78121,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:41.592Z,256,1080,3053,641,1626,3566,25865,24902,53072,14469,33821,78629,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:41.632Z,262,1086,3057,642,1635,3570,25915,24971,53127,14498,33982,78687,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:41.672Z,277,1089,3059,654,1640,3578,26055,25120,53301,14634,34206,79192,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:41.712Z,287,1085,3061,664,1639,3587,26321,25365,53634,14849,34588,80092,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:41.752Z,279,1085,3062,661,1638,3590,26483,25506,53830,14939,34826,80534,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:41.792Z,265,1090,3062,650,1642,3586,26489,25500,53836,14896,34880,80411,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:41.832Z,256,1091,3057,641,1642,3577,26443,25443,53784,14830,34800,80146,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:41.872Z,255,1087,3050,639,1635,3563,26268,25286,53561,14686,34298,79520,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:41.912Z,262,1091,3044,643,1629,3545,25744,24842,52862,14295,33055,77750,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:41.952Z,269,1103,3041,645,1624,3524,24863,24097,51664,13656,31138,74805,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:41.992Z,270,1108,3040,642,1616,3513,24090,23442,50613,13126,29447,72376,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.032Z,266,1100,3042,641,1611,3519,23988,23355,50486,13114,29255,72368,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.072Z,264,1086,3046,646,1611,3537,24546,23826,51249,13574,30642,74511,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.112Z,268,1077,3050,653,1614,3554,25245,24413,52202,14098,32356,76880,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.152Z,277,1079,3054,660,1621,3564,25667,24762,52786,14382,33465,78138,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.192Z,283,1087,3056,661,1629,3568,25763,24836,52933,14417,33965,78299,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.232Z,281,1092,3053,659,1634,3569,25771,24839,52971,14398,34129,78261,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.272Z,273,1094,3047,654,1637,3567,25929,24967,53218,14501,34179,78771,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.312Z,269,1094,3043,653,1639,3567,26195,25186,53595,14682,34272,79594,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.352Z,274,1096,3047,658,1640,3570,26389,25350,53835,14801,34369,80114,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.392Z,283,1099,3056,665,1642,3575,26460,25421,53885,14826,34394,80237,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.432Z,287,1095,3060,667,1639,3576,26409,25387,53780,14762,34286,79980,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.472Z,282,1089,3055,658,1631,3563,26104,25126,53340,14520,33783,78883,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.512Z,271,1085,3044,642,1619,3539,25438,24552,52412,14046,32614,76667,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.552Z,259,1082,3036,627,1606,3518,24705,23916,51403,13569,31271,74431,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.592Z,253,1076,3034,622,1602,3519,24425,23676,51032,13452,30832,73867,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.632Z,255,1078,3037,630,1614,3537,24721,23954,51468,13751,31627,75194,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.672Z,263,1090,3043,644,1634,3558,25251,24436,52238,14179,32988,77117,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.712Z,269,1096,3052,655,1643,3573,25644,24773,52808,14443,34080,78340,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.752Z,271,1091,3059,658,1636,3577,25760,24853,52966,14462,34348,78479,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.792Z,275,1087,3058,659,1630,3572,25706,24799,52865,14354,33864,78025,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.831Z,281,1089,3049,661,1633,3564,25709,24812,52836,14310,33414,77820,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.871Z,280,1093,3041,660,1639,3562,25873,24970,53048,14424,33562,78306,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.911Z,277,1094,3042,656,1643,3568,26108,25176,53381,14610,34090,79144,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.951Z,276,1095,3052,655,1643,3577,26288,25322,53649,14740,34572,79760,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:42.991Z,276,1100,3065,656,1643,3584,26331,25351,53730,14761,34699,79884,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.031Z,275,1106,3070,654,1644,3581,26144,25180,53485,14617,34178,79243,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.071Z,272,1103,3061,650,1633,3560,25581,24684,52706,14191,32796,77296,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.111Z,269,1088,3047,646,1608,3527,24691,23912,51474,13540,30744,74260,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.151Z,268,1075,3037,645,1589,3506,23986,23305,50513,13068,29054,72034,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.191Z,269,1070,3039,646,1589,3512,24004,23319,50566,13156,29040,72432,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.231Z,270,1070,3046,649,1601,3539,24649,23871,51472,13674,30667,74880,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.271Z,268,1076,3049,647,1616,3559,25359,24483,52438,14177,32475,77280,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.311Z,265,1083,3045,644,1624,3562,25739,24820,52935,14399,33481,78350,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.351Z,265,1079,3042,643,1621,3553,25808,24895,53007,14405,33866,78359,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.391Z,265,1076,3043,644,1619,3548,25837,24932,53028,14417,34053,78350,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.431Z,262,1084,3047,644,1630,3554,26007,25080,53248,14555,34207,78892,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.471Z,260,1095,3053,644,1648,3565,26227,25269,53539,14727,34338,79609,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.511Z,264,1100,3061,648,1660,3576,26359,25381,53720,14826,34420,80039,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.551Z,272,1098,3067,655,1658,3584,26392,25404,53773,14849,34463,80136,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.591Z,276,1090,3071,657,1647,3585,26289,25317,53629,14774,34390,79761,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.631Z,277,1084,3073,655,1633,3579,25903,24991,53086,14483,33874,78406,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.671Z,281,1079,3072,654,1617,3563,25200,24384,52112,13959,32657,76007,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.711Z,282,1073,3063,652,1605,3541,24535,23802,51194,13501,31346,73916,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.751Z,280,1070,3052,652,1606,3532,24380,23669,50993,13461,31057,73779,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.791Z,282,1068,3049,659,1616,3542,24766,24016,51553,13804,31952,75434,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.831Z,289,1070,3055,670,1624,3560,25314,24500,52337,14206,33169,77333,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.871Z,297,1078,3062,680,1630,3571,25663,24795,52846,14412,33807,78319,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.913Z,302,1089,3066,681,1635,3571,25727,24827,52938,14400,33639,78296,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.953Z,301,1095,3066,677,1637,3567,25665,24756,52833,14323,33183,77939,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:43.993Z,303,1095,3070,677,1637,3573,25707,24790,52881,14347,32986,78042,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.033Z,305,1095,3075,680,1641,3584,25940,24998,53207,14513,33133,78783,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.073Z,300,1099,3074,676,1648,3588,26238,25251,53611,14704,33486,79618,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.113Z,291,1100,3067,670,1650,3586,26425,25395,53840,14802,33908,80047,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.153Z,285,1099,3062,665,1649,3582,26431,25385,53809,14784,34212,79957,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.193Z,279,1095,3059,657,1645,3575,26179,25162,53436,14598,34183,79075,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.233Z,274,1084,3054,647,1627,3555,25549,24608,52565,14145,33568,76970,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.273Z,272,1070,3045,641,1602,3527,24692,23852,51399,13552,32296,74260,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.313Z,269,1064,3036,641,1591,3513,24163,23392,50686,13237,31115,72886,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.353Z,266,1065,3033,644,1597,3522,24334,23558,50923,13438,31126,73877,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.393Z,265,1069,3035,649,1612,3543,24948,24127,51758,13928,32320,76088,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.433Z,272,1081,3041,657,1634,3560,25514,24654,52529,14336,33690,77875,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.473Z,290,1095,3048,673,1651,3568,25791,24908,52901,14501,34328,78595,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.513Z,303,1099,3057,684,1655,3574,25869,24961,53014,14536,34205,78726,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.553Z,302,1091,3066,684,1650,3586,26008,25055,53223,14649,34147,79205,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.593Z,297,1084,3069,682,1647,3595,26262,25266,53569,14843,34560,80057,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.632Z,295,1088,3069,680,1650,3595,26427,25415,53774,14932,34987,80458,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.672Z,290,1101,3071,673,1657,3591,26445,25429,53793,14892,35044,80325,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.712Z,286,1113,3075,665,1664,3589,26414,25388,53759,14824,34771,80079,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.752Z,283,1115,3074,660,1662,3582,26263,25254,53572,14693,34310,79505,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.792Z,277,1110,3062,653,1647,3562,25785,24849,52949,14339,33623,77871,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.832Z,269,1103,3048,643,1625,3532,24958,24141,51834,13740,32659,75059,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.872Z,263,1094,3037,634,1606,3511,24215,23504,50809,13228,31696,72612,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.912Z,265,1088,3038,631,1604,3514,24103,23413,50659,13205,31322,72476,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.952Z,270,1088,3050,637,1618,3540,24621,23858,51394,13629,31881,74509,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:44.993Z,271,1093,3067,642,1633,3570,25286,24419,52313,14103,32951,76841,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.033Z,260,1098,3076,635,1638,3586,25704,24761,52866,14352,33811,78119,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.073Z,239,1101,3071,616,1638,3582,25803,24835,52975,14373,34015,78292,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.113Z,221,1098,3058,598,1634,3569,25780,24826,52931,14340,33707,78174,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.153Z,209,1091,3051,577,1632,3563,25891,24945,53095,14421,33575,78562,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.193Z,190,1088,3050,542,1636,3567,26152,25187,53470,14604,33952,79377,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.233Z,178,1087,3050,523,1641,3572,26374,25387,53769,14766,34503,80018,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.273Z,186,1083,3049,545,1640,3573,26450,25456,53850,14835,34780,80198,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.313Z,190,1079,3045,572,1634,3569,26383,25391,53724,14789,34563,79874,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.352Z,203,1074,3043,587,1622,3560,26081,25113,53280,14553,33760,78740,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.392Z,287,1070,3044,626,1605,3547,25428,24532,52393,14067,32266,76540,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.432Z,437,1071,3049,697,1593,3536,24661,23864,51387,13539,30391,74189,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.472Z,568,1077,3054,772,1600,3539,24324,23580,50973,13369,29134,73483,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.512Z,696,1090,3056,878,1623,3555,24624,23849,51402,13662,29460,74893,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.552Z,921,1102,3054,1060,1647,3569,25221,24367,52207,14125,31151,77057,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.592Z,1078,1104,3051,1177,1656,3572,25693,24771,52834,14449,32830,78531,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.632Z,965,1098,3053,1086,1652,3569,25866,24923,53070,14532,33637,78864,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.672Z,790,1094,3060,931,1647,3570,25848,24924,53066,14485,33921,78567,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.712Z,690,1096,3066,842,1646,3577,25900,24982,53154,14509,34197,78553,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.752Z,541,1099,3066,767,1648,3583,26096,25151,53430,14638,34423,79090,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.792Z,364,1101,3063,690,1651,3585,26272,25300,53694,14741,34435,79656,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.832Z,262,1104,3061,638,1653,3583,26354,25371,53838,14768,34361,79919,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.872Z,225,1104,3059,584,1654,3577,26347,25362,53850,14732,34291,79831,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.912Z,201,1098,3055,503,1647,3564,26164,25188,53591,14584,34105,79135,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.952Z,186,1087,3053,454,1629,3547,25638,24713,52815,14201,33446,77306,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:45.992Z,188,1073,3051,486,1603,3525,24772,23960,51558,13588,32014,74428,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.032Z,184,1065,3044,544,1585,3507,24025,23338,50504,13095,30506,72174,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.072Z,181,1068,3040,580,1590,3511,23961,23318,50419,13124,30262,72368,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.112Z,206,1082,3043,609,1612,3535,24542,23845,51225,13610,31461,74637,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.152Z,246,1098,3051,635,1633,3563,25240,24456,52187,14137,33005,77044,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.192Z,298,1107,3060,663,1643,3580,25655,24809,52758,14418,33850,78330,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.232Z,414,1111,3066,726,1647,3584,25760,24875,52904,14458,33817,78531,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.272Z,605,1110,3065,827,1648,3580,25788,24863,52953,14454,33584,78496,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.312Z,709,1104,3061,882,1646,3578,25953,24983,53191,14564,33774,78962,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.352Z,607,1098,3063,826,1648,3584,26198,25198,53534,14731,34276,79696,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.392Z,439,1095,3070,734,1649,3592,26359,25345,53757,14823,34692,80105,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.432Z,347,1085,3076,683,1640,3597,26404,25385,53813,14825,34801,80102,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.472Z,308,1074,3076,663,1625,3596,26312,25311,53674,14736,34477,79660,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.512Z,282,1066,3071,649,1611,3585,25957,25018,53175,14467,33575,78399,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.552Z,263,1066,3059,634,1601,3559,25293,24448,52254,13993,32077,76212,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.592Z,252,1073,3047,624,1601,3532,24627,23869,51352,13558,30616,74206,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.632Z,254,1083,3041,630,1611,3524,24432,23691,51124,13494,30274,73926,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.672Z,270,1084,3043,652,1619,3538,24793,23983,51654,13812,31266,75423,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.712Z,287,1080,3050,671,1621,3559,25358,24455,52432,14228,32672,77353,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.752Z,290,1077,3057,672,1620,3571,25750,24788,52948,14476,33648,78494,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.792Z,281,1080,3059,662,1623,3572,25829,24862,53027,14482,34019,78535,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.832Z,270,1086,3057,652,1627,3566,25721,24777,52846,14367,33885,78032,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.872Z,265,1092,3052,645,1632,3560,25687,24755,52777,14324,33564,77881,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.912Z,265,1094,3046,643,1637,3561,25871,24918,53035,14442,33573,78500,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.952Z,271,1090,3023,647,1638,3559,26154,25173,53455,14629,34004,79428,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:46.992Z,281,1084,2972,656,1636,3544,26339,25353,53737,14753,34476,79984,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.032Z,285,1079,2921,661,1631,3520,26349,25373,53757,14755,34583,79936,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.072Z,281,1075,2868,655,1623,3475,26118,25166,53422,14578,34015,79072,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.112Z,268,1081,2773,640,1617,3386,25510,24627,52570,14131,32598,76970,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.152Z,255,1094,2714,626,1615,3321,24622,23854,51364,13509,30575,74106,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.192Z,251,1103,2797,623,1618,3361,23997,23313,50545,13113,28975,72344,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.232Z,255,1106,2939,631,1627,3458,24101,23405,50712,13257,29040,73051,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.272Z,261,1106,3042,640,1641,3539,24751,23970,51598,13775,30705,75383,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.312Z,265,1103,3152,646,1651,3620,25399,24528,52474,14253,32537,77471,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.352Z,268,1097,3315,649,1650,3722,25729,24811,52925,14466,33582,78410,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.392Z,270,1091,3478,650,1642,3804,25812,24886,53051,14488,34052,78592,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.432Z,272,1086,3691,651,1636,3866,25913,24974,53205,14536,34359,78923,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.472Z,274,1083,4075,653,1633,3978,26152,25176,53528,14688,34539,79666,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.512Z,273,1083,4298,654,1635,4043,26370,25362,53802,14815,34538,80215,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.552Z,267,1090,3980,651,1642,3922,26455,25437,53891,14841,34458,80293,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.592Z,261,1100,3455,645,1653,3732,26452,25439,53862,14803,34369,80124,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.632Z,256,1104,3162,638,1655,3620,26318,25325,53660,14674,34125,79552,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.672Z,254,1099,3091,629,1641,3576,25870,24940,53040,14337,33418,78001,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.712Z,253,1087,3093,620,1616,3544,25075,24264,51949,13785,32102,75394,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.752Z,253,1075,3043,616,1599,3489,24338,23641,50940,13320,30837,73122,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.792Z,257,1073,2805,624,1603,3347,24193,23522,50755,13320,30740,73009,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.832Z,265,1080,2386,639,1620,3109,24655,23913,51404,13746,31910,74911,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.874Z,274,1088,2144,653,1636,2979,25266,24429,52231,14212,33354,77025,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.914Z,282,1096,2351,662,1645,3130,25647,24756,52710,14451,34109,78104,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.954Z,292,1104,2713,670,1650,3375,25722,24827,52796,14456,33941,78156,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:47.994Z,300,1107,2921,677,1651,3512,25682,24793,52774,14388,33451,77973,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.034Z,295,1095,3026,673,1643,3572,25775,24880,52941,14442,33339,78355,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.074Z,280,1076,3106,659,1631,3614,26039,25116,53323,14628,33614,79258,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.114Z,270,1067,3108,649,1624,3607,26303,25325,53689,14790,33923,80015,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.154Z,274,1071,2943,652,1624,3490,26431,25402,53865,14840,34121,80284,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.194Z,287,1082,2651,663,1631,3281,26404,25352,53822,14784,34180,80081,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.234Z,292,1093,2490,667,1637,3156,26138,25111,53437,14568,33996,79078,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.274Z,282,1091,2636,656,1628,3242,25501,24560,52537,14104,33374,76853,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.314Z,272,1079,2900,643,1609,3410,24695,23860,51422,13557,32290,74261,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.354Z,272,1072,3050,642,1604,3514,24273,23499,50869,13335,31429,73267,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.394Z,278,1081,3083,651,1620,3553,24513,23727,51220,13589,31647,74544,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.434Z,282,1097,3076,660,1644,3569,25112,24274,52026,14042,32772,76737,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.474Z,282,1109,3076,664,1657,3581,25618,24736,52691,14371,33941,78302,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.514Z,280,1111,3081,661,1654,3591,25831,24935,52973,14480,34429,78781,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.554Z,275,1109,3080,655,1646,3592,25877,24975,53032,14505,34246,78779,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.594Z,274,1109,3076,653,1645,3594,26025,25092,53215,14643,34193,79215,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.634Z,275,1104,3074,655,1645,3598,26307,25320,53565,14860,34608,80073,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.674Z,275,1090,3072,654,1636,3597,26485,25468,53797,14954,34983,80536,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.714Z,274,1073,3068,652,1624,3591,26496,25482,53852,14916,34999,80487,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.754Z,272,1066,3061,651,1621,3586,26444,25436,53841,14845,34716,80272,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.794Z,272,1074,3054,650,1629,3575,26261,25268,53622,14684,34189,79606,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.834Z,275,1087,3050,649,1635,3556,25729,24808,52885,14280,33379,77751,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.874Z,276,1091,3050,646,1624,3531,24847,24053,51616,13639,32314,74740,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.914Z,277,1080,3049,646,1604,3510,24083,23397,50454,13118,31320,72272,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.954Z,279,1069,3046,650,1596,3509,23989,23326,50214,13118,31008,72256,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:02:48.994Z,279,1071,3048,655,1610,3529,24538,23824,50844,13582,31701,74397,Day_3,RedLightPol_Switched,Session_1
