time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,Day,Condition
2025-10-23T20:16:07.986Z,144,781,1119,336,835,1046,4421,3801,5499,2351,2054,6372,Day_3,Blackout Offset
2025-10-23T20:16:08.026Z,143,779,1123,336,833,1047,4428,3763,5513,2350,2054,6384,Day_3,Blackout Offset
2025-10-23T20:16:08.066Z,141,784,1128,335,837,1046,4425,3742,5529,2346,2053,6406,Day_3,Blackout Offset
2025-10-23T20:16:08.106Z,143,792,1129,336,842,1040,4404,3717,5528,2346,2055,6442,Day_3,Blackout Offset
2025-10-23T20:16:08.146Z,146,796,1131,336,845,1037,4367,3689,5496,2351,2059,6490,Day_3,Blackout Offset
2025-10-23T20:16:08.186Z,147,794,1137,335,842,1040,4331,3670,5461,2357,2064,6541,Day_3,Blackout Offset
2025-10-23T20:16:08.226Z,144,788,1142,333,836,1045,4317,3664,5459,2363,2065,6585,Day_3,Blackout Offset
2025-10-23T20:16:08.266Z,139,781,1144,331,831,1045,4331,3671,5488,2370,2062,6614,Day_3,Blackout Offset
2025-10-23T20:16:08.306Z,134,778,1142,330,831,1041,4357,3687,5527,2376,2059,6626,Day_3,Blackout Offset
2025-10-23T20:16:08.346Z,135,781,1139,331,835,1037,4375,3706,5563,2375,2059,6634,Day_3,Blackout Offset
2025-10-23T20:16:08.386Z,139,787,1137,331,842,1036,4384,3720,5600,2370,2060,6651,Day_3,Blackout Offset
2025-10-23T20:16:08.426Z,139,791,1140,331,845,1037,4398,3730,5636,2369,2064,6675,Day_3,Blackout Offset
2025-10-23T20:16:08.466Z,135,791,1145,333,843,1040,4420,3747,5673,2375,2072,6694,Day_3,Blackout Offset
2025-10-23T20:16:08.507Z,134,790,1148,336,838,1043,4447,3774,5716,2385,2082,6706,Day_3,Blackout Offset
2025-10-23T20:16:08.547Z,133,790,1146,338,838,1045,4481,3805,5766,2397,2090,6712,Day_3,Blackout Offset
2025-10-23T20:16:08.587Z,131,792,1141,338,843,1044,4523,3836,5831,2409,2093,6719,Day_3,Blackout Offset
2025-10-23T20:16:08.627Z,127,793,1136,337,850,1043,4578,3879,5925,2418,2096,6732,Day_3,Blackout Offset
2025-10-23T20:16:08.667Z,121,794,1133,338,855,1043,4651,3942,6048,2426,2101,6740,Day_3,Blackout Offset
2025-10-23T20:16:08.707Z,115,793,1131,340,857,1040,4741,4024,6183,2435,2108,6732,Day_3,Blackout Offset
2025-10-23T20:16:08.747Z,113,790,1130,342,854,1036,4836,4109,6313,2442,2115,6711,Day_3,Blackout Offset
2025-10-23T20:16:08.787Z,121,786,1133,347,849,1034,4920,4183,6434,2439,2117,6694,Day_3,Blackout Offset
2025-10-23T20:16:08.827Z,135,786,1136,351,847,1032,4986,4244,6539,2429,2116,6691,Day_3,Blackout Offset
2025-10-23T20:16:08.867Z,145,787,1139,349,845,1031,5038,4286,6610,2422,2114,6698,Day_3,Blackout Offset
2025-10-23T20:16:08.907Z,149,787,1143,344,843,1034,5079,4308,6640,2429,2114,6702,Day_3,Blackout Offset
2025-10-23T20:16:08.947Z,153,787,1149,343,840,1037,5113,4322,6652,2440,2119,6684,Day_3,Blackout Offset
2025-10-23T20:16:08.987Z,157,790,1152,346,841,1037,5143,4340,6670,2438,2126,6635,Day_3,Blackout Offset
2025-10-23T20:16:09.027Z,153,794,1155,341,844,1038,5170,4368,6701,2425,2135,6577,Day_3,Blackout Offset
2025-10-23T20:16:09.067Z,142,797,1161,329,846,1044,5189,4402,6744,2407,2142,6544,Day_3,Blackout Offset
2025-10-23T20:16:09.107Z,131,797,1165,317,844,1050,5203,4440,6791,2393,2142,6547,Day_3,Blackout Offset
2025-10-23T20:16:09.147Z,128,795,1162,313,841,1050,5230,4480,6847,2393,2139,6573,Day_3,Blackout Offset
2025-10-23T20:16:09.187Z,134,794,1156,317,839,1045,5273,4515,6910,2401,2135,6606,Day_3,Blackout Offset
2025-10-23T20:16:09.228Z,144,792,1151,327,835,1040,5322,4548,6976,2407,2134,6629,Day_3,Blackout Offset
2025-10-23T20:16:09.268Z,150,787,1147,333,829,1036,5367,4586,7046,2407,2135,6643,Day_3,Blackout Offset
2025-10-23T20:16:09.308Z,148,782,1146,332,825,1034,5404,4625,7115,2398,2136,6646,Day_3,Blackout Offset
2025-10-23T20:16:09.348Z,143,783,1149,329,827,1036,5436,4658,7171,2385,2133,6639,Day_3,Blackout Offset
2025-10-23T20:16:09.388Z,139,793,1153,325,835,1039,5468,4680,7217,2378,2125,6630,Day_3,Blackout Offset
2025-10-23T20:16:09.428Z,134,801,1153,320,842,1041,5505,4699,7263,2378,2115,6624,Day_3,Blackout Offset
2025-10-23T20:16:09.468Z,130,796,1150,315,837,1044,5544,4721,7319,2382,2110,6619,Day_3,Blackout Offset
2025-10-23T20:16:09.508Z,126,780,1148,311,825,1046,5583,4750,7380,2387,2106,6614,Day_3,Blackout Offset
2025-10-23T20:16:09.548Z,123,770,1144,311,820,1043,5620,4786,7438,2390,2104,6607,Day_3,Blackout Offset
2025-10-23T20:16:09.587Z,120,770,1140,310,823,1038,5663,4823,7493,2393,2104,6602,Day_3,Blackout Offset
2025-10-23T20:16:09.627Z,117,773,1140,304,828,1038,5714,4861,7554,2398,2107,6599,Day_3,Blackout Offset
2025-10-23T20:16:09.667Z,117,778,1143,300,832,1040,5763,4899,7623,2403,2110,6597,Day_3,Blackout Offset
2025-10-23T20:16:09.707Z,120,783,1145,301,836,1042,5800,4934,7690,2400,2111,6591,Day_3,Blackout Offset
2025-10-23T20:16:09.747Z,125,788,1148,305,841,1043,5828,4966,7747,2392,2108,6575,Day_3,Blackout Offset
2025-10-23T20:16:09.787Z,127,791,1150,311,844,1042,5856,4992,7794,2384,2100,6546,Day_3,Blackout Offset
2025-10-23T20:16:09.827Z,128,790,1148,316,843,1039,5883,5012,7835,2376,2090,6505,Day_3,Blackout Offset
2025-10-23T20:16:09.867Z,125,783,1144,317,836,1038,5906,5035,7875,2370,2081,6460,Day_3,Blackout Offset
2025-10-23T20:16:09.907Z,116,777,1143,312,831,1039,5938,5072,7928,2369,2079,6422,Day_3,Blackout Offset
2025-10-23T20:16:09.947Z,110,778,1146,307,833,1043,5989,5127,8008,2372,2084,6407,Day_3,Blackout Offset
2025-10-23T20:16:09.987Z,108,782,1148,304,836,1044,6053,5186,8113,2377,2090,6415,Day_3,Blackout Offset
2025-10-23T20:16:10.027Z,109,782,1150,304,835,1044,6117,5232,8209,2385,2091,6428,Day_3,Blackout Offset
2025-10-23T20:16:10.067Z,113,777,1150,308,830,1040,6169,5258,8267,2396,2087,6431,Day_3,Blackout Offset
2025-10-23T20:16:10.107Z,120,775,1150,315,831,1037,6200,5271,8290,2408,2085,6424,Day_3,Blackout Offset
2025-10-23T20:16:10.147Z,129,779,1153,324,838,1039,6210,5274,8287,2418,2087,6411,Day_3,Blackout Offset
2025-10-23T20:16:10.187Z,135,785,1153,329,844,1043,6202,5267,8265,2421,2088,6394,Day_3,Blackout Offset
2025-10-23T20:16:10.227Z,136,787,1147,329,845,1039,6179,5254,8231,2415,2087,6374,Day_3,Blackout Offset
2025-10-23T20:16:10.267Z,133,785,1138,324,842,1032,6153,5244,8197,2405,2087,6358,Day_3,Blackout Offset
2025-10-23T20:16:10.307Z,131,783,1133,319,838,1028,6138,5243,8179,2402,2090,6352,Day_3,Blackout Offset
2025-10-23T20:16:10.347Z,132,784,1132,319,836,1029,6125,5242,8169,2404,2092,6356,Day_3,Blackout Offset
2025-10-23T20:16:10.387Z,133,784,1134,320,835,1031,6099,5235,8156,2404,2092,6359,Day_3,Blackout Offset
2025-10-23T20:16:10.427Z,131,780,1138,320,833,1034,6081,5239,8168,2403,2093,6364,Day_3,Blackout Offset
2025-10-23T20:16:10.467Z,129,770,1144,319,828,1039,6113,5271,8239,2409,2098,6384,Day_3,Blackout Offset
2025-10-23T20:16:10.507Z,127,763,1148,316,821,1043,6184,5319,8340,2415,2106,6413,Day_3,Blackout Offset
2025-10-23T20:16:10.547Z,127,765,1151,315,821,1047,6238,5356,8408,2417,2111,6432,Day_3,Blackout Offset
2025-10-23T20:16:10.587Z,133,771,1150,321,826,1047,6261,5366,8416,2421,2110,6437,Day_3,Blackout Offset
2025-10-23T20:16:10.627Z,137,778,1146,325,832,1042,6273,5353,8391,2428,2105,6434,Day_3,Blackout Offset
2025-10-23T20:16:10.667Z,132,779,1140,322,836,1037,6288,5336,8389,2430,2099,6433,Day_3,Blackout Offset
2025-10-23T20:16:10.707Z,123,774,1138,314,834,1035,6305,5335,8445,2425,2097,6436,Day_3,Blackout Offset
2025-10-23T20:16:10.747Z,124,763,1142,313,826,1037,6316,5361,8524,2419,2097,6440,Day_3,Blackout Offset
2025-10-23T20:16:10.787Z,131,755,1146,318,816,1041,6309,5393,8546,2415,2096,6437,Day_3,Blackout Offset
2025-10-23T20:16:10.827Z,132,755,1150,318,812,1044,6290,5403,8499,2410,2098,6429,Day_3,Blackout Offset
2025-10-23T20:16:10.867Z,131,761,1152,318,815,1048,6279,5404,8454,2407,2103,6424,Day_3,Blackout Offset
2025-10-23T20:16:10.907Z,135,767,1154,325,820,1049,6278,5401,8424,2406,2103,6423,Day_3,Blackout Offset
2025-10-23T20:16:10.947Z,143,774,1154,336,829,1049,6255,5376,8345,2402,2097,6409,Day_3,Blackout Offset
2025-10-23T20:16:10.987Z,147,781,1153,340,836,1049,6180,5306,8201,2392,2087,6382,Day_3,Blackout Offset
2025-10-23T20:16:11.027Z,140,783,1151,334,838,1046,6061,5199,8048,2384,2075,6365,Day_3,Blackout Offset
2025-10-23T20:16:11.067Z,120,784,1148,313,841,1044,5948,5093,7919,2387,2071,6377,Day_3,Blackout Offset
2025-10-23T20:16:11.107Z,95,786,1144,285,845,1042,5871,5012,7801,2407,2081,6416,Day_3,Blackout Offset
2025-10-23T20:16:11.147Z,84,787,1141,271,847,1041,5820,4950,7685,2435,2096,6463,Day_3,Blackout Offset
2025-10-23T20:16:11.187Z,95,784,1143,282,844,1042,5767,4899,7570,2454,2111,6495,Day_3,Blackout Offset
2025-10-23T20:16:11.227Z,111,779,1149,300,837,1045,5706,4855,7455,2462,2123,6505,Day_3,Blackout Offset
2025-10-23T20:16:11.267Z,117,775,1150,308,830,1046,5648,4816,7374,2461,2128,6496,Day_3,Blackout Offset
2025-10-23T20:16:11.307Z,120,776,1144,309,830,1043,5641,4802,7424,2448,2125,6483,Day_3,Blackout Offset
2025-10-23T20:16:11.347Z,123,784,1137,311,837,1039,5787,4874,7713,2432,2121,6478,Day_3,Blackout Offset
2025-10-23T20:16:11.387Z,127,790,1133,316,844,1037,6120,5093,8217,2425,2120,6487,Day_3,Blackout Offset
2025-10-23T20:16:11.427Z,127,791,1133,320,844,1035,6522,5427,8761,2430,2121,6501,Day_3,Blackout Offset
2025-10-23T20:16:11.467Z,128,791,1135,324,842,1037,6847,5733,9164,2432,2120,6492,Day_3,Blackout Offset
2025-10-23T20:16:11.507Z,133,790,1139,328,840,1043,7049,5922,9384,2418,2110,6440,Day_3,Blackout Offset
2025-10-23T20:16:11.547Z,139,785,1142,333,837,1045,7144,6017,9493,2397,2087,6356,Day_3,Blackout Offset
2025-10-23T20:16:11.587Z,139,780,1142,333,831,1043,7153,6062,9563,2375,2058,6275,Day_3,Blackout Offset
2025-10-23T20:16:11.627Z,133,782,1140,328,831,1040,7130,6080,9620,2356,2035,6209,Day_3,Blackout Offset
2025-10-23T20:16:11.667Z,126,787,1140,323,836,1038,7121,6094,9666,2338,2020,6156,Day_3,Blackout Offset
2025-10-23T20:16:11.707Z,121,791,1143,317,844,1038,7127,6115,9719,2322,2012,6130,Day_3,Blackout Offset
2025-10-23T20:16:11.747Z,118,794,1146,311,849,1040,7148,6148,9793,2311,2013,6140,Day_3,Blackout Offset
2025-10-23T20:16:11.787Z,116,792,1146,308,848,1039,7191,6185,9876,2309,2018,6162,Day_3,Blackout Offset
2025-10-23T20:16:11.827Z,114,785,1143,306,840,1038,7237,6209,9936,2308,2015,6153,Day_3,Blackout Offset
2025-10-23T20:16:11.867Z,113,779,1146,307,834,1042,7255,6211,9954,2298,2000,6099,Day_3,Blackout Offset
2025-10-23T20:16:11.907Z,115,779,1153,312,835,1049,7249,6205,9963,2281,1984,6027,Day_3,Blackout Offset
2025-10-23T20:16:11.947Z,117,785,1159,315,842,1053,7262,6218,10023,2270,1982,5987,Day_3,Blackout Offset
2025-10-23T20:16:11.987Z,117,789,1159,317,847,1053,7334,6282,10154,2275,2000,6011,Day_3,Blackout Offset
2025-10-23T20:16:12.027Z,123,789,1153,320,846,1047,7440,6379,10290,2290,2031,6064,Day_3,Blackout Offset
2025-10-23T20:16:12.067Z,132,787,1144,325,842,1039,7494,6436,10327,2300,2051,6066,Day_3,Blackout Offset
2025-10-23T20:16:12.107Z,136,786,1138,324,842,1034,7450,6401,10229,2292,2037,5996,Day_3,Blackout Offset
2025-10-23T20:16:12.147Z,130,790,1139,316,847,1034,7346,6302,10042,2275,1995,5908,Day_3,Blackout Offset
2025-10-23T20:16:12.187Z,120,795,1144,309,851,1037,7239,6186,9816,2256,1952,5833,Day_3,Blackout Offset
2025-10-23T20:16:12.227Z,120,794,1148,312,850,1039,7132,6073,9558,2235,1919,5746,Day_3,Blackout Offset
2025-10-23T20:16:12.267Z,128,788,1148,324,844,1038,7006,5956,9306,2217,1893,5647,Day_3,Blackout Offset
2025-10-23T20:16:12.307Z,134,783,1145,331,839,1036,6865,5837,9129,2213,1879,5575,Day_3,Blackout Offset
2025-10-23T20:16:12.347Z,139,783,1140,334,838,1034,6732,5735,9019,2221,1881,5557,Day_3,Blackout Offset
2025-10-23T20:16:12.387Z,156,786,1139,343,839,1033,6645,5672,8985,2238,1901,5582,Day_3,Blackout Offset
2025-10-23T20:16:12.427Z,169,783,1143,352,837,1034,6658,5692,9120,2265,1932,5638,Day_3,Blackout Offset
2025-10-23T20:16:12.467Z,158,774,1152,348,830,1038,6820,5840,9442,2292,1962,5703,Day_3,Blackout Offset
2025-10-23T20:16:12.507Z,137,766,1162,336,823,1045,7098,6083,9824,2301,1979,5743,Day_3,Blackout Offset
2025-10-23T20:16:12.547Z,125,761,1166,328,817,1047,7362,6306,10121,2287,1979,5726,Day_3,Blackout Offset
2025-10-23T20:16:12.587Z,117,758,1164,320,813,1044,7525,6439,10277,2251,1962,5648,Day_3,Blackout Offset
2025-10-23T20:16:12.627Z,112,763,1162,314,818,1042,7592,6491,10305,2208,1931,5547,Day_3,Blackout Offset
2025-10-23T20:16:12.667Z,109,773,1162,312,827,1041,7589,6487,10264,2177,1896,5468,Day_3,Blackout Offset
2025-10-23T20:16:12.707Z,109,778,1164,315,830,1041,7560,6463,10251,2165,1866,5424,Day_3,Blackout Offset
2025-10-23T20:16:12.747Z,111,777,1163,320,829,1040,7565,6466,10323,2154,1844,5404,Day_3,Blackout Offset
2025-10-23T20:16:12.787Z,116,784,1157,327,839,1036,7611,6503,10426,2139,1826,5393,Day_3,Blackout Offset
2025-10-23T20:16:12.828Z,121,803,1150,333,861,1030,7672,6555,10499,2128,1812,5380,Day_3,Blackout Offset
2025-10-23T20:16:12.868Z,122,821,1145,337,882,1025,7742,6617,10577,2127,1811,5368,Day_3,Blackout Offset
2025-10-23T20:16:12.908Z,124,823,1145,341,885,1022,7808,6687,10694,2130,1824,5362,Day_3,Blackout Offset
2025-10-23T20:16:12.948Z,129,805,1148,347,867,1021,7846,6742,10793,2130,1845,5353,Day_3,Blackout Offset
2025-10-23T20:16:12.988Z,132,781,1150,349,843,1019,7841,6754,10827,2127,1860,5335,Day_3,Blackout Offset
2025-10-23T20:16:13.028Z,130,768,1150,345,829,1018,7822,6737,10853,2124,1857,5317,Day_3,Blackout Offset
2025-10-23T20:16:13.068Z,123,768,1150,337,828,1018,7844,6746,10959,2124,1838,5307,Day_3,Blackout Offset
2025-10-23T20:16:13.108Z,114,769,1153,329,827,1023,7954,6826,11156,2128,1820,5307,Day_3,Blackout Offset
2025-10-23T20:16:13.148Z,108,767,1161,323,824,1031,8142,6972,11398,2131,1814,5322,Day_3,Blackout Offset
2025-10-23T20:16:13.188Z,106,765,1168,323,824,1039,8331,7128,11627,2132,1822,5365,Day_3,Blackout Offset
2025-10-23T20:16:13.228Z,107,768,1171,327,828,1042,8461,7241,11780,2145,1848,5436,Day_3,Blackout Offset
2025-10-23T20:16:13.268Z,109,773,1167,330,835,1039,8528,7295,11837,2176,1885,5525,Day_3,Blackout Offset
2025-10-23T20:16:13.308Z,110,776,1158,329,840,1031,8554,7309,11851,2213,1922,5628,Day_3,Blackout Offset
2025-10-23T20:16:13.348Z,109,776,1152,327,840,1028,8556,7308,11877,2239,1952,5729,Day_3,Blackout Offset
2025-10-23T20:16:13.388Z,111,776,1151,328,837,1030,8546,7301,11898,2251,1968,5799,Day_3,Blackout Offset
2025-10-23T20:16:13.428Z,116,772,1155,331,830,1033,8521,7286,11880,2254,1973,5822,Day_3,Blackout Offset
2025-10-23T20:16:13.468Z,120,765,1161,334,822,1037,8478,7264,11839,2256,1969,5816,Day_3,Blackout Offset
2025-10-23T20:16:13.508Z,124,765,1165,338,821,1039,8443,7257,11833,2261,1966,5813,Day_3,Blackout Offset
2025-10-23T20:16:13.548Z,125,768,1164,339,828,1036,8456,7283,11879,2272,1976,5835,Day_3,Blackout Offset
2025-10-23T20:16:13.588Z,125,769,1161,339,834,1033,8514,7319,11926,2287,1999,5872,Day_3,Blackout Offset
2025-10-23T20:16:13.628Z,124,768,1159,338,836,1032,8575,7341,11950,2304,2021,5914,Day_3,Blackout Offset
2025-10-23T20:16:13.668Z,120,768,1159,335,836,1034,8620,7357,11977,2322,2036,5967,Day_3,Blackout Offset
2025-10-23T20:16:13.708Z,117,767,1161,332,835,1037,8660,7377,12024,2337,2047,6029,Day_3,Blackout Offset
2025-10-23T20:16:13.748Z,119,768,1163,331,834,1040,8697,7396,12077,2352,2056,6093,Day_3,Blackout Offset
2025-10-23T20:16:13.788Z,121,776,1165,332,839,1042,8727,7412,12112,2365,2067,6148,Day_3,Blackout Offset
2025-10-23T20:16:13.828Z,121,784,1162,332,845,1042,8743,7425,12119,2375,2078,6186,Day_3,Blackout Offset
2025-10-23T20:16:13.868Z,120,781,1158,328,841,1040,8753,7434,12114,2383,2087,6211,Day_3,Blackout Offset
2025-10-23T20:16:13.909Z,121,766,1158,325,828,1041,8764,7438,12112,2391,2093,6229,Day_3,Blackout Offset
2025-10-23T20:16:13.949Z,124,756,1160,326,820,1044,8773,7444,12116,2397,2101,6241,Day_3,Blackout Offset
2025-10-23T20:16:13.989Z,129,756,1160,329,823,1044,8777,7452,12118,2398,2109,6251,Day_3,Blackout Offset
2025-10-23T20:16:14.029Z,129,762,1159,331,831,1044,8778,7458,12124,2398,2117,6262,Day_3,Blackout Offset
2025-10-23T20:16:14.069Z,120,766,1158,325,835,1046,8789,7468,12149,2399,2123,6274,Day_3,Blackout Offset
2025-10-23T20:16:14.109Z,106,768,1158,315,834,1049,8817,7487,12195,2402,2128,6287,Day_3,Blackout Offset
2025-10-23T20:16:14.149Z,99,770,1158,311,832,1051,8856,7515,12250,2403,2129,6297,Day_3,Blackout Offset
2025-10-23T20:16:14.189Z,104,776,1159,314,834,1052,8896,7549,12303,2404,2127,6301,Day_3,Blackout Offset
2025-10-23T20:16:14.229Z,111,785,1160,317,840,1052,8942,7594,12362,2405,2128,6302,Day_3,Blackout Offset
2025-10-23T20:16:14.269Z,114,795,1160,318,850,1048,9002,7653,12451,2405,2132,6305,Day_3,Blackout Offset
2025-10-23T20:16:14.309Z,112,798,1158,316,856,1043,9080,7722,12580,2398,2132,6315,Day_3,Blackout Offset
2025-10-23T20:16:14.349Z,107,790,1158,314,851,1041,9172,7791,12729,2395,2131,6332,Day_3,Blackout Offset
2025-10-23T20:16:14.389Z,103,774,1159,314,837,1043,9260,7846,12856,2402,2129,6348,Day_3,Blackout Offset
2025-10-23T20:16:14.429Z,103,765,1161,316,829,1047,9323,7881,12939,2412,2129,6361,Day_3,Blackout Offset
2025-10-23T20:16:14.469Z,109,766,1162,320,831,1050,9365,7905,12997,2418,2130,6370,Day_3,Blackout Offset
2025-10-23T20:16:14.509Z,118,774,1163,325,838,1048,9397,7931,13053,2416,2130,6375,Day_3,Blackout Offset
2025-10-23T20:16:14.549Z,124,780,1163,328,843,1044,9417,7949,13083,2416,2129,6382,Day_3,Blackout Offset
2025-10-23T20:16:14.589Z,122,780,1162,326,843,1042,9415,7946,13066,2422,2130,6402,Day_3,Blackout Offset
2025-10-23T20:16:14.629Z,114,774,1156,321,840,1040,9401,7940,13042,2422,2133,6428,Day_3,Blackout Offset
2025-10-23T20:16:14.669Z,104,768,1150,316,834,1037,9395,7956,13065,2413,2139,6449,Day_3,Blackout Offset
2025-10-23T20:16:14.709Z,100,763,1149,315,827,1037,9419,7995,13138,2408,2146,6464,Day_3,Blackout Offset
2025-10-23T20:16:14.749Z,107,762,1154,323,823,1041,9477,8043,13227,2417,2152,6477,Day_3,Blackout Offset
2025-10-23T20:16:14.789Z,116,770,1158,331,832,1046,9540,8079,13290,2434,2156,6490,Day_3,Blackout Offset
2025-10-23T20:16:14.829Z,119,791,1156,334,855,1047,9571,8087,13301,2449,2158,6502,Day_3,Blackout Offset
2025-10-23T20:16:14.869Z,119,814,1153,335,880,1046,9560,8072,13267,2454,2162,6514,Day_3,Blackout Offset
2025-10-23T20:16:14.909Z,120,823,1153,336,891,1046,9523,8047,13219,2451,2168,6534,Day_3,Blackout Offset
2025-10-23T20:16:14.949Z,119,813,1157,336,883,1049,9487,8022,13185,2450,2176,6565,Day_3,Blackout Offset
2025-10-23T20:16:14.489Z,114,795,1163,333,868,1054,9478,8014,13184,2455,2188,6601,Day_3,Blackout Offset
2025-10-23T20:16:14.529Z,111,782,1167,329,854,1058,9507,8037,13223,2462,2197,6633,Day_3,Blackout Offset
2025-10-23T20:16:14.569Z,112,774,1166,328,844,1058,9568,8084,13292,2467,2198,6650,Day_3,Blackout Offset
2025-10-23T20:16:14.609Z,116,769,1160,330,838,1055,9632,8118,13339,2470,2195,6656,Day_3,Blackout Offset
2025-10-23T20:16:14.649Z,120,767,1154,333,837,1051,9661,8106,13309,2470,2191,6654,Day_3,Blackout Offset
2025-10-23T20:16:14.689Z,120,772,1152,334,841,1050,9621,8052,13200,2465,2189,6645,Day_3,Blackout Offset
2025-10-23T20:16:14.729Z,118,780,1156,333,849,1054,9519,7985,13068,2462,2190,6641,Day_3,Blackout Offset
2025-10-23T20:16:14.769Z,120,783,1162,334,851,1062,9412,7931,12973,2465,2197,6662,Day_3,Blackout Offset
2025-10-23T20:16:14.809Z,124,780,1169,338,848,1071,9346,7897,12940,2472,2209,6705,Day_3,Blackout Offset
2025-10-23T20:16:15.349Z,122,775,1174,339,845,1077,9332,7888,12977,2483,2220,6750,Day_3,Blackout Offset
2025-10-23T20:16:15.389Z,116,771,1178,336,845,1082,9369,7916,13086,2499,2230,6779,Day_3,Blackout Offset
2025-10-23T20:16:15.429Z,111,767,1177,333,844,1081,9450,7988,13227,2520,2240,6795,Day_3,Blackout Offset
