Channel,Hardware Channel,WindowStartIdx,WindowEndIdx,WindowStartSec,WindowEndSec,Mean,Std,Skewness,Day,Experiment,Wavelength,SkinTone,Orientation,Pol
Unpolarized_A_IR,C4,600,850,24.0,34.0,-3.410605131648481e-16,32.7541987314899,-0.2453596000335451,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,625,875,25.0,35.0,-5.684341886080802e-17,33.754391811747794,-0.2697438116424218,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,650,900,26.0,36.0,-1.1368683772161603e-16,33.121825375587555,-0.2606006691131749,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,675,925,27.0,37.0,-3.410605131648481e-16,33.508106510224,-0.2611277412440965,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,700,950,28.0,38.0,1.70530256582424e-16,34.29152975425844,-0.1314671671499543,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,725,975,29.0,39.0,1.1368683772161603e-16,33.66897563435692,-0.2481814357404343,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,750,1000,30.0,40.0,1.70530256582424e-16,33.496228748358455,-0.2620644275228414,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,775,1025,31.0,41.0,-1.1368683772161603e-16,33.35313250789398,-0.3402712255249416,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,800,1050,32.0,42.0,-1.70530256582424e-16,33.72794724853087,-0.3937062219870352,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,825,1075,33.0,43.0,1.1368683772161603e-16,32.65594463811527,-0.2743573742011944,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,0,250,0.0,10.0,1.8474111129762604e-16,10.588170241802333,0.1861706324436022,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,25,275,1.0,11.0,-7.105427357601002e-17,11.540527414185158,-0.1271837584103415,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,50,300,2.0,12.0,-2.842170943040401e-16,13.48789462527326,0.2953039149099274,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,75,325,3.0,13.0,-4.547473508864641e-16,13.37971531850226,0.0934834040742742,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,100,350,4.0,14.0,-5.684341886080802e-17,13.54015586850702,0.0768850221450298,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,125,375,5.0,15.0,1.8474111129762604e-16,12.901596066568423,0.1325818267595041,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,150,400,6.0,16.0,-5.684341886080802e-17,12.858056126277337,0.1239918258231357,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,175,425,7.0,17.0,-1.70530256582424e-16,12.730819583335323,0.1961379492527518,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,200,450,8.0,18.0,-2.1316282072803e-16,13.448166029173729,0.1627136538754681,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,225,475,9.0,19.0,2.842170943040401e-17,13.50374135833021,0.1890667856593144,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,250,500,10.0,20.0,0.0,13.099059251073738,0.3104617933949344,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,275,525,11.0,21.0,3.410605131648481e-16,12.908334033204843,-0.2014076025851432,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,300,550,12.0,22.0,-9.947598300641404e-17,10.310111412867316,0.3161765187621592,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,325,575,13.0,23.0,-1.1368683772161603e-16,10.319681354978776,0.3260605623645293,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,350,600,14.0,24.0,-1.70530256582424e-16,9.990348951544162,0.1696956484533597,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,375,625,15.0,25.0,1.1368683772161603e-16,9.972581281490651,0.1786605901313926,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,400,650,16.0,26.0,9.947598300641404e-17,9.735260434744292,0.1523531549260839,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,425,675,17.0,27.0,5.684341886080802e-17,10.36531581516734,0.2510894696367238,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,450,700,18.0,28.0,0.0,9.552463786407216,0.0603604993759306,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,475,725,19.0,29.0,1.2079226507921704e-16,9.475401116106369,0.1765437513699055,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,500,750,20.0,30.0,1.1368683772161603e-16,9.805765016374728,0.2191945296921947,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,525,775,21.0,31.0,1.1368683772161603e-16,10.212200380504532,0.3322209752696981,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_B_Green,C11,550,800,22.0,32.0,-2.842170943040401e-17,9.838464205410263,0.2906629480036522,Day_4,Experiment_3,IR,Dark,0,Un. Pol
