ts,user_id,device_id,source,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,time_s
2026-03-13 16:59:36.386000+00:00,0,0,0,15638,0,31339,27324,32525,258,12253,0,47003,24399,81224,2660,105684,20068,28702,170413,29072,2818,87096,4201,38332,168650,66192,2916,17.244
2026-03-13 16:59:36.426000+00:00,0,0,0,15649,0,31287,27368,32538,253,12234,0,46994,24370,81266,2657,105664,20034,28609,170395,29033,2820,87074,4191,38301,168596,66145,2912,17.284
2026-03-13 16:59:36.466000+00:00,0,0,0,15680,0,31281,27435,32578,241,12222,0,46986,24351,81312,2647,105676,20015,28565,170411,29032,2819,87059,4189,38281,168567,66127,2905,17.324
2026-03-13 16:59:36.506000+00:00,0,0,0,15714,0,31314,27492,32627,238,12222,0,46995,24344,81352,2648,105708,20029,28556,170457,29068,2812,87065,4195,38266,168592,66147,2897,17.364
2026-03-13 16:59:36.546000+00:00,0,0,0,15750,0,31362,27541,32672,254,12234,0,47010,24352,81366,2667,105741,20044,28574,170512,29121,2810,87080,4195,38252,168628,66166,2896,17.404
2026-03-13 16:59:36.586000+00:00,0,0,0,15791,0,31397,27582,32699,270,12254,0,47011,24364,81350,2684,105768,20023,28610,170543,29153,2818,87088,4181,38242,168624,66148,2903,17.444
2026-03-13 16:59:36.626000+00:00,0,0,0,15827,0,31405,27618,32708,270,12267,0,46995,24368,81337,2682,105787,19980,28640,170544,29148,2830,87083,4167,38241,168587,66111,2911,17.484
2026-03-13 16:59:36.666000+00:00,0,0,0,15845,0,31406,27660,32717,258,12257,0,46986,24369,81357,2668,105797,19955,28647,170544,29126,2837,87066,4166,38242,168556,66087,2914,17.524
2026-03-13 16:59:36.706000+00:00,0,0,0,15854,0,31426,27713,32744,251,12231,0,47000,24364,81408,2663,105801,19966,28632,170578,29115,2836,87045,4172,38232,168561,66085,2911,17.564
2026-03-13 16:59:36.746000+00:00,0,0,0,15875,0,31464,27767,32783,256,12212,0,47034,24349,81455,2672,105810,19992,28612,170635,29125,2828,87032,4178,38213,168583,66092,2903,17.604
2026-03-13 16:59:36.786000+00:00,0,0,0,15917,0,31497,27813,32813,267,12213,0,47062,24328,81462,2684,105829,19999,28604,170686,29139,2818,87025,4183,38189,168585,66082,2894,17.644
2026-03-13 16:59:36.826000+00:00,0,0,0,15960,0,31511,27854,32835,268,12218,0,47055,24308,81445,2686,105854,19964,28619,170734,29141,2815,87015,4189,38172,168568,66055,2888,17.684
2026-03-13 16:59:36.866000+00:00,0,0,0,15970,0,31525,27896,32863,259,12198,0,47019,24300,81448,2675,105870,19861,28650,170790,29140,2817,86992,4186,38168,168557,66032,2884,17.724
2026-03-13 16:59:36.906000+00:00,0,0,0,15954,0,31554,27938,32898,246,12158,0,46995,24303,81481,2661,105871,19681,28688,170849,29155,2820,86962,4174,38172,168566,66030,2879,17.764
2026-03-13 16:59:36.946000+00:00,0,0,0,15951,0,31594,27960,32926,238,12145,0,47001,24312,81504,2654,105875,19533,28720,170906,29189,2819,86956,4170,38177,168599,66047,2878,17.804
2026-03-13 16:59:36.986000+00:00,0,0,0,15965,0,31625,27932,32922,241,12181,0,47011,24334,81458,2652,105897,19611,28748,170939,29237,2814,87000,4191,38181,168662,66074,2878,17.844
2026-03-13 16:59:37.026000+00:00,0,0,0,15944,2,31609,27817,32867,253,12241,0,46996,24375,81332,2653,105932,19916,28782,170921,29277,2809,87095,4223,38202,168783,66113,2882,17.884
2026-03-13 16:59:37.066000+00:00,0,0,0,15853,21,31527,27624,32762,269,12282,0,46959,24423,81181,2654,105947,20192,28810,170851,29273,2811,87201,4242,38248,168963,66157,2895,17.924
2026-03-13 16:59:37.106000+00:00,0,0,0,15731,91,31406,27435,32641,279,12286,0,46916,24454,81064,2653,105905,20266,28794,170743,29213,2815,87272,4236,38285,169121,66166,2910,17.964
2026-03-13 16:59:37.146000+00:00,0,0,0,15646,222,31297,27332,32548,277,12273,0,46880,24459,81000,2647,105831,20216,28735,170625,29122,2821,87293,4219,38287,169170,66116,2913,18.004
2026-03-13 16:59:37.186000+00:00,0,0,0,15625,326,31230,27320,32503,267,12263,0,46857,24442,80984,2635,105768,20155,28661,170533,29039,2831,87278,4211,38260,169119,66036,2909,18.044
2026-03-13 16:59:37.227000+00:00,0,0,0,15653,317,31209,27361,32502,255,12261,0,46845,24416,80999,2627,105742,20109,28600,170485,28984,2842,87255,4214,38222,169033,65964,2908,18.085
2026-03-13 16:59:37.267000+00:00,0,0,0,15707,230,31223,27417,32532,254,12270,0,46844,24392,81034,2629,105766,20078,28570,170478,28971,2845,87249,4218,38193,168972,65929,2906,18.125
2026-03-13 16:59:37.307000+00:00,0,0,0,15763,127,31263,27470,32578,259,12283,0,46853,24379,81074,2638,105823,20033,28574,170505,29007,2839,87261,4215,38183,168956,65940,2898,18.165
2026-03-13 16:59:37.347000+00:00,0,0,0,15794,48,31315,27515,32625,264,12283,0,46868,24375,81094,2644,105868,19901,28596,170553,29076,2833,87261,4198,38178,168966,65973,2893,18.205
2026-03-13 16:59:37.387000+00:00,0,0,0,15800,11,31361,27550,32657,265,12266,0,46878,24372,81094,2645,105882,19661,28616,170601,29131,2834,87237,4170,38168,168979,65997,2896,18.245
2026-03-13 16:59:37.427000+00:00,0,0,0,15804,1,31390,27583,32673,258,12246,0,46881,24366,81096,2638,105881,19481,28620,170626,29143,2839,87210,4152,38151,168975,65993,2898,18.285
2026-03-13 16:59:37.467000+00:00,0,0,0,15826,0,31405,27627,32688,251,12237,0,46878,24359,81118,2631,105884,19468,28608,170629,29125,2841,87195,4154,38129,168950,65969,2892,18.325
2026-03-13 16:59:37.507000+00:00,0,0,0,15859,0,31414,27681,32714,250,12233,0,46870,24352,81156,2631,105896,19435,28597,170640,29105,2836,87183,4157,38110,168919,65941,2881,18.365
2026-03-13 16:59:37.547000+00:00,0,0,0,15893,0,31428,27733,32746,249,12224,0,46860,24333,81189,2635,105915,19353,28590,170683,29096,2831,87160,4158,38093,168894,65916,2873,18.405
2026-03-13 16:59:37.587000+00:00,0,0,0,15926,0,31449,27776,32776,242,12214,0,46851,24304,81197,2630,105941,19447,28584,170751,29099,2830,87131,4174,38074,168876,65893,2871,18.445
2026-03-13 16:59:37.627000+00:00,0,0,0,15956,0,31478,27819,32803,234,12202,0,46844,24280,81190,2623,105967,19703,28587,170825,29113,2835,87101,4196,38060,168870,65880,2875,18.485
2026-03-13 16:59:37.667000+00:00,0,0,0,15981,0,31512,27865,32839,233,12188,0,46841,24266,81199,2622,105983,19903,28604,170882,29135,2844,87077,4207,38054,168870,65884,2884,18.525
2026-03-13 16:59:37.707000+00:00,0,0,0,16012,0,31553,27916,32885,236,12184,0,46850,24267,81230,2625,105996,19974,28618,170912,29155,2849,87065,4211,38045,168863,65892,2888,18.565
2026-03-13 16:59:37.747000+00:00,0,0,0,16049,0,31604,27968,32926,243,12193,0,46871,24279,81255,2635,106014,19983,28622,170920,29174,2845,87064,4220,38026,168842,65895,2877,18.605
2026-03-13 16:59:37.787000+00:00,0,0,0,16070,0,31660,27996,32948,254,12210,0,46889,24303,81244,2648,106032,19993,28640,170924,29202,2833,87075,4225,38015,168836,65898,2861,18.645
2026-03-13 16:59:37.827000+00:00,0,0,0,16039,0,31702,27955,32942,266,12222,0,46884,24339,81186,2655,106037,20029,28709,170937,29245,2821,87103,4218,38034,168898,65920,2851,18.685
2026-03-13 16:59:37.867000+00:00,0,0,0,15928,0,31702,27812,32882,274,12221,0,46852,24383,81074,2652,106013,20097,28820,170924,29278,2814,87149,4206,38081,169035,65961,2855,18.725
2026-03-13 16:59:37.907000+00:00,0,0,0,15767,0,31624,27595,32762,271,12202,0,46814,24410,80934,2633,105943,20172,28899,170834,29259,2815,87198,4207,38113,169180,65989,2868,18.765
2026-03-13 16:59:37.947000+00:00,0,0,0,15637,0,31481,27399,32634,255,12184,0,46791,24402,80821,2603,105836,20215,28863,170687,29188,2818,87233,4218,38108,169261,65978,2879,18.805
2026-03-13 16:59:37.987000+00:00,0,0,0,15592,0,31345,27301,32553,242,12188,0,46778,24376,80778,2587,105737,20212,28726,170561,29105,2813,87253,4224,38089,169275,65943,2876,18.845
2026-03-13 16:59:38.027000+00:00,0,0,0,15616,0,31263,27307,32528,248,12204,0,46759,24356,80801,2598,105693,20176,28590,170490,29041,2803,87260,4220,38082,169252,65909,2864,18.885
2026-03-13 16:59:38.067000+00:00,0,0,0,15668,0,31233,27371,32548,263,12217,0,46737,24351,80855,2622,105720,20145,28522,170451,29002,2801,87258,4219,38079,169207,65879,2857,18.925
2026-03-13 16:59:38.107000+00:00,0,0,0,15726,0,31244,27441,32595,267,12230,0,46723,24344,80900,2631,105782,20140,28508,170428,28988,2808,87256,4226,38067,169149,65848,2858,18.965
2026-03-13 16:59:38.147000+00:00,0,0,0,15770,0,31283,27493,32651,254,12235,0,46722,24326,80916,2618,105823,20141,28520,170428,29004,2815,87249,4229,38044,169091,65827,2857,19.005
2026-03-13 16:59:38.187000+00:00,0,0,0,15799,0,31329,27528,32696,238,12233,0,46719,24307,80901,2599,105833,20128,28550,170453,29046,2817,87234,4228,38024,169049,65817,2853,19.045
2026-03-13 16:59:38.227000+00:00,0,0,0,15826,0,31361,27555,32724,228,12233,0,46704,24292,80876,2584,105834,20106,28582,170493,29082,2819,87216,4231,38015,169028,65804,2850,19.085
2026-03-13 16:59:38.267000+00:00,0,0,0,15842,0,31377,27581,32740,223,12224,0,46690,24281,80874,2576,105830,20091,28586,170541,29093,2820,87192,4238,38010,169033,65793,2847,19.125
2026-03-13 16:59:38.307000+00:00,0,0,0,15842,0,31389,27615,32750,221,12203,0,46700,24273,80915,2577,105822,20086,28558,170587,29088,2820,87167,4237,38000,169059,65799,2844,19.165
2026-03-13 16:59:38.347000+00:00,0,0,0,15853,0,31414,27654,32761,228,12190,0,46743,24264,80981,2591,105813,20084,28514,170617,29081,2822,87144,4229,37980,169074,65817,2847,19.205
2026-03-13 16:59:38.387000+00:00,0,0,0,15885,0,31452,27693,32776,243,12186,0,46801,24246,81029,2612,105796,20073,28475,170631,29077,2828,87115,4221,37954,169053,65820,2858,19.245
2026-03-13 16:59:38.427000+00:00,0,0,0,15923,0,31483,27733,32797,254,12169,0,46838,24225,81031,2626,105732,20045,28462,170656,29072,2840,87068,4216,37932,169006,65789,2873,19.285
2026-03-13 16:59:38.467000+00:00,0,0,0,15957,0,31503,27776,32826,256,12133,0,46830,24211,81010,2626,105613,20004,28476,170698,29067,2851,87012,4210,37917,168966,65743,2884,19.325
2026-03-13 16:59:38.507000+00:00,0,0,0,15981,0,31528,27820,32860,254,12103,0,46798,24207,81016,2625,105554,19975,28499,170745,29077,2851,86972,4200,37909,168956,65731,2882,19.365
2026-03-13 16:59:38.547000+00:00,0,0,0,15993,0,31558,27862,32890,249,12097,0,46777,24207,81060,2626,105659,19971,28519,170780,29106,2835,86964,4193,37913,168968,65765,2865,19.405
2026-03-13 16:59:38.587000+00:00,0,0,0,16006,0,31576,27905,32909,239,12106,0,46769,24209,81107,2622,105849,19981,28539,170793,29134,2818,86970,4195,37922,168962,65799,2846,19.445
2026-03-13 16:59:38.627000+00:00,0,0,0,16040,0,31588,27950,32915,236,12120,0,46763,24213,81121,2622,106034,19984,28562,170793,29146,2814,86972,4201,37923,168924,65805,2838,19.485
2026-03-13 16:59:38.667000+00:00,0,0,0,16107,0,31608,27974,32923,244,12137,0,46766,24222,81112,2629,106229,19975,28591,170810,29155,2820,86982,4200,37922,168897,65804,2844,19.525
2026-03-13 16:59:38.707000+00:00,0,0,0,16195,0,31622,27942,32932,246,12153,0,46770,24243,81088,2625,106433,19971,28649,170866,29179,2831,87017,4191,37937,168945,65815,2859,19.565
2026-03-13 16:59:38.747000+00:00,0,0,0,16227,0,31594,27821,32909,236,12174,0,46758,24284,81023,2602,106516,20005,28739,170910,29208,2842,87081,4192,37979,169083,65841,2878,19.605
2026-03-13 16:59:38.787000+00:00,0,0,0,16098,0,31515,27628,32814,228,12201,0,46732,24335,80895,2577,106367,20071,28818,170867,29208,2849,87156,4212,38025,169257,65867,2893,19.645
2026-03-13 16:59:38.827000+00:00,0,0,0,15834,0,31414,27439,32679,232,12222,0,46707,24362,80740,2569,106117,20127,28838,170741,29163,2847,87210,4236,38039,169384,65864,2896,19.685
2026-03-13 16:59:38.867000+00:00,0,0,0,15629,0,31338,27325,32573,244,12230,0,46691,24348,80626,2575,105932,20145,28766,170602,29091,2833,87229,4247,38010,169416,65816,2886,19.725
2026-03-13 16:59:38.907000+00:00,0,0,0,15576,0,31296,27302,32528,256,12219,0,46669,24310,80560,2580,105794,20125,28626,170504,29023,2823,87212,4243,37957,169359,65732,2873,19.765
2026-03-13 16:59:38.947000+00:00,0,0,0,15592,0,31273,27339,32528,259,12187,0,46626,24271,80517,2579,105639,20081,28504,170460,28974,2825,87161,4232,37905,169261,65636,2870,19.805
2026-03-13 16:59:38.987000+00:00,0,0,0,15612,0,31263,27398,32555,259,12148,0,46582,24246,80497,2578,105462,20038,28455,170459,28958,2834,87096,4222,37871,169183,65572,2870,19.845
2026-03-13 16:59:39.027000+00:00,0,0,0,15648,0,31272,27463,32601,256,12114,0,46560,24246,80525,2578,105202,20016,28472,170483,28980,2842,87032,4216,37865,169158,65568,2872,19.885
2026-03-13 16:59:39.067000+00:00,0,0,0,15698,0,31295,27523,32655,244,12094,0,46561,24264,80597,2569,104822,20021,28520,170526,29020,2848,86956,4209,37881,169175,65601,2875,19.925
2026-03-13 16:59:39.107000+00:00,0,0,0,15749,0,31323,27563,32698,228,12102,0,46574,24275,80672,2558,104660,20036,28554,170565,29047,2848,86887,4205,37894,169197,65630,2872,19.965
2026-03-13 16:59:39.147000+00:00,0,0,0,15793,0,31350,27584,32714,221,12136,0,46596,24268,80722,2558,104993,20047,28553,170573,29049,2840,86885,4202,37894,169195,65642,2862,20.005
2026-03-13 16:59:39.187000+00:00,0,0,0,15823,0,31374,27601,32712,227,12167,0,46619,24247,80750,2571,105513,20045,28531,170566,29038,2830,86949,4196,37887,169171,65642,2850,20.045
2026-03-13 16:59:39.227000+00:00,0,0,0,15863,0,31399,27632,32711,236,12184,0,46635,24226,80765,2584,105919,20027,28507,170571,29023,2822,87014,4187,37872,169138,65627,2838,20.085
2026-03-13 16:59:39.267000+00:00,0,0,0,15927,0,31434,27683,32721,241,12191,0,46652,24215,80771,2589,106165,19998,28482,170583,29011,2814,87040,4181,37845,169093,65601,2826,20.125
2026-03-13 16:59:39.307000+00:00,0,0,0,15990,0,31477,27742,32742,245,12177,0,46673,24209,80775,2594,106225,19979,28464,170591,29012,2803,87032,4182,37816,169047,65584,2814,20.165
2026-03-13 16:59:39.347000+00:00,0,0,0,16020,0,31513,27796,32770,247,12147,0,46684,24204,80783,2599,106154,19979,28468,170618,29030,2791,87009,4189,37800,169023,65590,2804,20.205
2026-03-13 16:59:39.387000+00:00,0,0,0,16015,0,31533,27841,32801,245,12119,0,46674,24198,80799,2599,106043,19988,28490,170671,29054,2788,86978,4197,37803,169014,65604,2803,20.245
2026-03-13 16:59:39.427000+00:00,0,0,0,16011,0,31545,27877,32833,248,12109,0,46658,24189,80827,2605,105960,19985,28512,170727,29076,2796,86944,4194,37810,169002,65610,2810,20.285
2026-03-13 16:59:39.467000+00:00,0,0,0,16038,0,31565,27906,32866,261,12128,0,46652,24185,80862,2621,105950,19975,28531,170777,29096,2804,86928,4187,37813,169005,65616,2816,20.325
2026-03-13 16:59:39.507000+00:00,0,0,0,16071,0,31589,27919,32892,271,12160,0,46655,24192,80880,2632,105992,19975,28560,170825,29118,2810,86937,4187,37811,169046,65627,2821,20.365
2026-03-13 16:59:39.547000+00:00,0,0,0,16057,0,31604,27885,32897,267,12182,0,46658,24217,80845,2621,106028,19992,28617,170872,29145,2817,86966,4195,37820,169131,65642,2831,20.405
2026-03-13 16:59:39.587000+00:00,0,0,0,15965,0,31585,27771,32855,250,12185,0,46658,24262,80759,2594,106028,20020,28699,170889,29166,2824,87012,4202,37856,169259,65673,2847,20.445
2026-03-13 16:59:39.627000+00:00,0,0,0,15817,0,31517,27590,32757,234,12170,0,46660,24308,80660,2567,105987,20054,28767,170825,29154,2823,87068,4207,37903,169409,65720,2859,20.485
2026-03-13 16:59:39.667000+00:00,0,0,0,15687,0,31426,27416,32643,228,12154,0,46673,24328,80598,2557,105913,20090,28775,170680,29106,2819,87118,4214,37926,169516,65754,2860,20.525
2026-03-13 16:59:39.707000+00:00,0,0,0,15624,0,31357,27327,32565,235,12145,0,46693,24319,80593,2564,105791,20113,28703,170522,29040,2816,87138,4220,37919,169534,65745,2856,20.565
2026-03-13 16:59:39.747000+00:00,0,0,0,15610,0,31321,27335,32537,246,12137,0,46701,24297,80623,2580,105558,20107,28586,170420,28983,2819,87117,4220,37904,169464,65694,2856,20.605
2026-03-13 16:59:39.787000+00:00,0,0,0,15628,0,31312,27403,32553,249,12136,0,46684,24281,80650,2586,105168,20081,28500,170385,28952,2824,87074,4216,37890,169353,65633,2859,20.645
2026-03-13 16:59:39.827000+00:00,0,0,0,15689,0,31326,27486,32606,239,12158,0,46653,24277,80673,2577,104820,20060,28480,170407,28956,2825,87054,4213,37875,169276,65595,2860,20.685
2026-03-13 16:59:39.867000+00:00,0,0,0,15781,0,31355,27552,32682,225,12191,0,46630,24280,80709,2563,104863,20057,28506,170471,28991,2826,87074,4213,37869,169280,65601,2859,20.725
2026-03-13 16:59:39.907000+00:00,0,0,0,15854,0,31389,27589,32748,218,12208,0,46620,24278,80745,2554,105272,20065,28545,170534,29040,2832,87105,4214,37874,169320,65631,2863,20.765
2026-03-13 16:59:39.947000+00:00,0,0,0,15869,0,31421,27600,32773,221,12190,0,46620,24262,80744,2555,105646,20063,28563,170558,29072,2839,87103,4215,37870,169320,65641,2866,20.805
2026-03-13 16:59:39.987000+00:00,0,0,0,15846,0,31448,27603,32759,232,12148,0,46626,24233,80704,2566,105779,20043,28542,170547,29075,2839,87058,4213,37843,169264,65618,2862,20.845
2026-03-13 16:59:40.027000+00:00,0,0,0,15834,0,31468,27618,32734,250,12114,0,46631,24202,80664,2585,105767,20016,28498,170529,29058,2834,86997,4206,37807,169191,65581,2855,20.885
2026-03-13 16:59:40.067000+00:00,0,0,0,15852,0,31475,27657,32726,267,12099,0,46625,24185,80663,2607,105731,19992,28471,170526,29037,2829,86947,4193,37785,169144,65561,2848,20.925
2026-03-13 16:59:40.107000+00:00,0,0,0,15886,0,31472,27719,32743,275,12092,0,46608,24186,80698,2622,105726,19970,28471,170550,29020,2822,86914,4179,37779,169131,65558,2838,20.965
2026-03-13 16:59:40.147000+00:00,0,0,0,15921,0,31475,27787,32773,273,12086,0,46590,24192,80735,2623,105757,19951,28479,170593,29008,2817,86890,4170,37775,169129,65558,2832,21.005
2026-03-13 16:59:40.187000+00:00,0,0,0,15949,0,31485,27844,32804,259,12080,0,46574,24193,80755,2609,105795,19946,28492,170644,29005,2820,86867,4174,37769,169126,65551,2836,21.045
2026-03-13 16:59:40.227000+00:00,0,0,0,15967,0,31501,27886,32833,240,12073,0,46550,24191,80738,2586,105823,19953,28525,170694,29013,2825,86839,4184,37764,169113,65525,2840,21.085
2026-03-13 16:59:40.267000+00:00,0,0,0,15969,0,31525,27888,32854,230,12076,0,46521,24194,80664,2568,105860,19965,28577,170731,29044,2825,86815,4194,37753,169105,65485,2837,21.125
2026-03-13 16:59:40.307000+00:00,0,0,0,15943,0,31540,27809,32842,232,12103,0,46502,24208,80542,2558,105905,19993,28634,170740,29093,2823,86814,4207,37747,169152,65475,2834,21.165
2026-03-13 16:59:40.347000+00:00,0,0,0,15871,0,31514,27640,32771,233,12144,0,46496,24235,80401,2545,105921,20039,28671,170699,29120,2825,86861,4221,37763,169271,65502,2839,21.205
2026-03-13 16:59:40.387000+00:00,0,0,0,15763,0,31435,27450,32655,226,12159,0,46482,24262,80271,2523,105871,20079,28662,170595,29086,2833,86940,4226,37786,169383,65514,2850,21.245
2026-03-13 16:59:40.427000+00:00,0,0,0,15675,0,31340,27323,32546,223,12148,0,46454,24267,80168,2507,105784,20092,28609,170465,29008,2840,87001,4224,37788,169409,65470,2856,21.285
2026-03-13 16:59:40.467000+00:00,0,0,0,15654,0,31279,27289,32488,229,12140,0,46427,24247,80105,2507,105717,20076,28534,170362,28931,2840,87025,4219,37765,169363,65392,2852,21.325
2026-03-13 16:59:40.507000+00:00,0,0,0,15694,0,31264,27320,32486,236,12151,0,46413,24215,80093,2519,105710,20041,28464,170310,28884,2830,87033,4213,37729,169299,65326,2841,21.365
2026-03-13 16:59:40.547000+00:00,0,0,0,15761,0,31273,27384,32519,238,12171,0,46401,24193,80113,2527,105754,20011,28426,170305,28877,2819,87034,4204,37698,169248,65290,2827,21.405
2026-03-13 16:59:40.587000+00:00,0,0,0,15809,0,31298,27454,32568,233,12172,0,46385,24186,80132,2523,105794,20000,28435,170329,28906,2818,87016,4199,37677,169210,65271,2820,21.445
2026-03-13 16:59:40.627000+00:00,0,0,0,15813,0,31345,27506,32623,226,12142,0,46375,24183,80124,2511,105793,20000,28473,170364,28951,2825,86972,4197,37659,169168,65245,2822,21.485
2026-03-13 16:59:40.667000+00:00,0,0,0,15796,0,31399,27532,32665,222,12101,0,46372,24172,80087,2501,105763,19994,28499,170394,28990,2829,86918,4198,37633,169126,65213,2826,21.525
2026-03-13 16:59:40.707000+00:00,0,0,0,15794,0,31433,27555,32685,224,12078,0,46369,24161,80060,2503,105739,19987,28497,170417,29011,2830,86880,4196,37610,169104,65201,2828,21.565
2026-03-13 16:59:40.747000+00:00,0,0,0,15820,0,31442,27596,32696,231,12075,0,46364,24161,80081,2515,105743,19999,28481,170430,29010,2831,86869,4197,37602,169104,65217,2826,21.605
2026-03-13 16:59:40.787000+00:00,0,0,0,15856,0,31444,27651,32714,237,12076,0,46359,24162,80133,2525,105763,20029,28467,170438,28994,2833,86868,4199,37599,169099,65225,2821,21.645
